id,Name,description,Slug,color,FrenchName,FrenchDescription,area,ColonialEntity
aa5fc6ae08aa627f122ef841483ae47b,Cession 463,https://native-land.ca/maps/treaties/cession-463/,cession-463,#1B11BB,Cession 463,https://native-land.ca/maps/treaties/cession-463/,4621,United States of America
aa6ad03531493dfdec8a139d4e4a8fd1,Cession 161,https://native-land.ca/maps/treaties/cession-161/,cession-161,#C10011,Cession 161,https://native-land.ca/maps/treaties/cession-161/,195,United States of America
aa8da4e2b23f734ac94c6468925e1630,Cession 231,https://native-land.ca/maps/treaties/cession-231/,cession-231,#B100AA,Cession 231,https://native-land.ca/maps/treaties/cession-231/,1,United States of America
aa9170d4fcb6bd598853f6822a08a449,Cession 604,https://native-land.ca/maps/treaties/cession-604/,cession-604,#7222FF,Cession 604,https://native-land.ca/maps/treaties/cession-604/,754,United States of America
aabf570abc5f8a19486fae0b1756021f,Cession 406,https://native-land.ca/maps/treaties/cession-406/,cession-406,#6322DD,Cession 406,https://native-land.ca/maps/treaties/cession-406/,17,United States of America
ab2cf767953c462181fe01d70d245dfe,Cession 665,https://native-land.ca/maps/treaties/cession-665/,cession-665,#5722AA,Cession 665,https://native-land.ca/maps/treaties/cession-665/,57,United States of America
ab4c2f909f6f240135c8df43390816cf,Cession 546,https://native-land.ca/maps/treaties/cession-546/,cession-546,#061155,Cession 546,https://native-land.ca/maps/treaties/cession-546/,4351,United States of America
ab555dbd496a5007345d927dfa480ad0,Fort Bridger Treaty,https://native-land.ca/maps/treaties/fort-bridger-treaty/,cession-520,#BC0077,Fort Bridger Treaty,https://native-land.ca/maps/treaties/fort-bridger-treaty/,183229,United States of America
ac6821cad2800429317fe0c2e4f7cf55,Cession 36,https://native-land.ca/maps/treaties/cession-36/,cession-36,#051166,Cession 36,https://native-land.ca/maps/treaties/cession-36/,40,United States of America
ac7df30da754821246d02120582721df,Cession 83,https://native-land.ca/maps/treaties/cession-83/,cession-83,#BD22FF,Cession 83,https://native-land.ca/maps/treaties/cession-83/,1384,United States of America
acd918c1258c9e17e4032203c61f58cb,Cession 78a,https://native-land.ca/maps/treaties/cession-78a/,cession-78a,#2F22EE,Cession 78a,https://native-land.ca/maps/treaties/cession-78a/,153,United States of America
ad2af1311070b6e889b156e807a3b98a,Cession 674,https://native-land.ca/maps/treaties/cession-674/,cession-674,#B92266,Cession 674,https://native-land.ca/maps/treaties/cession-674/,22,United States of America
add12dd9109576a6ae6055b93b5e414c,Cession 460,https://native-land.ca/maps/treaties/cession-460/,cession-460,#4500EE,Cession 460,https://native-land.ca/maps/treaties/cession-460/,77,United States of America
adfa5b09b0f525f305c508c2bf0b9f11,Cession 219,https://native-land.ca/maps/treaties/cession-219/,cession-219,#2E1188,Cession 219,https://native-land.ca/maps/treaties/cession-219/,1002,United States of America
adfffbbc0a4ea007eccf30f5f793ec2e,Cession 660,https://native-land.ca/maps/treaties/cession-660/,cession-660,#6C0033,Cession 660,https://native-land.ca/maps/treaties/cession-660/,224,United States of America
ae1979386518dca9f125cfbd0731e765,Cession 157,https://native-land.ca/maps/treaties/cession-157/,cession-157,#6F22DD,Cession 157,https://native-land.ca/maps/treaties/cession-157/,14,United States of America
aebb864d4693c13488f166324bbf136b,Cession 440,https://native-land.ca/maps/treaties/cession-440/,cession-440,#521100,Cession 440,https://native-land.ca/maps/treaties/cession-440/,2753,United States of America
b05e01edd6489ee732710e165a3e957d,Cession 681,https://native-land.ca/maps/treaties/cession-681/,cession-681,#2B2200,Cession 681,https://native-land.ca/maps/treaties/cession-681/,82,United States of America
b0a8aa0a7312994e7173f3c3c82f5c72,Cession 494,https://native-land.ca/maps/treaties/cession-494/,cession-494,#7A1199,Cession 494,https://native-land.ca/maps/treaties/cession-494/,334,United States of America
b0ccf9d2612c4fa65dcf83f0e0f2edf4,Cession 490,https://native-land.ca/maps/treaties/cession-490/,cession-490,#3A0066,Cession 490,https://native-land.ca/maps/treaties/cession-490/,3038,United States of America
b0d048c6d78969ac2c11ec5c637190c1,Cession 639,https://native-land.ca/maps/treaties/cession-639/,cession-639,#610088,Cession 639,https://native-land.ca/maps/treaties/cession-639/,73,United States of America
b10bcbcbd45cbccd14086bd5d36605ff,Cession 334,https://native-land.ca/maps/treaties/cession-334/,cession-334,#AE11DD,Cession 334,https://native-land.ca/maps/treaties/cession-334/,449,United States of America
b1390ac75e5e9b7290269bdcaf72572f,Cession 79,https://native-land.ca/maps/treaties/cession-79/,cession-79,#471199,Cession 79,https://native-land.ca/maps/treaties/cession-79/,8791,United States of America
b13d34ff04ddb873598b9b46c890c55a,Cession 404,https://native-land.ca/maps/treaties/cession-404/,cession-404,#2622EE,Cession 404,https://native-land.ca/maps/treaties/cession-404/,4668,United States of America
b170eb6abc72f45bd1a15004b727fbad,Cession 613,https://native-land.ca/maps/treaties/cession-613/,cession-613,#F400DD,Cession 613,https://native-land.ca/maps/treaties/cession-613/,280,United States of America
b188d9c9e49a2aa3306c85a9dde3533c,Cession 477,https://native-land.ca/maps/treaties/cession-477/,cession-477,#1122EE,Cession 477,https://native-land.ca/maps/treaties/cession-477/,15099,United States of America
b1abd4674575afb5ac229ecc4e05eaa7,Cession 452,https://native-land.ca/maps/treaties/cession-452/,cession-452,#022299,Cession 452,https://native-land.ca/maps/treaties/cession-452/,140,United States of America
b228ae0d7024ea5956c084fac9e6b74f,Cession 418,https://native-land.ca/maps/treaties/cession-418/,cession-418,#B51133,Cession 418,https://native-land.ca/maps/treaties/cession-418/,6,United States of America
b27902b2eac65eaeb506b80c2273cab2,Cession 333,https://native-land.ca/maps/treaties/cession-333/,cession-333,#5E22AA,Cession 333,https://native-land.ca/maps/treaties/cession-333/,310,United States of America
b27cb4e8d9796dcd4866a0b25a0024a9,Cession 21,https://native-land.ca/maps/treaties/cession-21-2/,cession-21,#DA2244,Cession 21,https://native-land.ca/maps/treaties/cession-21-2/,4,United States of America
b2b78af7e6f57f4d8619c71cfb78d3f5,Cession 218,https://native-land.ca/maps/treaties/cession-218/,cession-218,#2D0088,Cession 218,https://native-land.ca/maps/treaties/cession-218/,61,United States of America
b33b760773230b58a0ca2c27a464ee49,Cession 708,https://native-land.ca/maps/treaties/cession-708/,cession-708,#741144,Cession 708,https://native-land.ca/maps/treaties/cession-708/,338,United States of America
b386f232c40d2e6e08cd0a35af8f3294,Cession 612,https://native-land.ca/maps/treaties/cession-612/,cession-612,#A52222,Cession 612,https://native-land.ca/maps/treaties/cession-612/,220,United States of America
b3eeaa5b3911fe465f680558f10e8fa4,Cession 238,https://native-land.ca/maps/treaties/cession-238/,cession-238,#3A0011,Cession 238,https://native-land.ca/maps/treaties/cession-238/,38,United States of America
b46fbb040bdf719e6d228c84087d23ed,Cession 212,https://native-land.ca/maps/treaties/cession-212/,cession-212,#D000BB,Cession 212,https://native-land.ca/maps/treaties/cession-212/,3,United States of America
b47193c313c782e4ec7cea1622261cba,Cession 374,https://native-land.ca/maps/treaties/cession-374/,cession-374,#131100,Cession 374,https://native-land.ca/maps/treaties/cession-374/,5908,United States of America
b4de9ffb8647c81467f1af491e9c37a7,Cession 183,https://native-land.ca/maps/treaties/cession-183/,cession-183,#5C1133,Cession 183,https://native-land.ca/maps/treaties/cession-183/,16,United States of America
b50eed30bb1c712447ecd584b5ce180a,Cession 311,https://native-land.ca/maps/treaties/cession-311/,cession-311,#3022AA,Cession 311,https://native-land.ca/maps/treaties/cession-311/,230,United States of America
b6e3e122c864a1b70fc716ec04ccfadf,Cession 109,https://native-land.ca/maps/treaties/cession-109/,cession-109,#2111AA,Cession 109,https://native-land.ca/maps/treaties/cession-109/,4,United States of America
b7a09dcb44ab6a6da27a7350d74ef5f8,Cession 203,https://native-land.ca/maps/treaties/cession-203/,cession-203,#EB1100,Cession 203,https://native-land.ca/maps/treaties/cession-203/,29114,United States of America
b7dc69f78ade21cab1e3be029879a233,Cession 64,https://native-land.ca/maps/treaties/cession-64/,cession-64,#AF1177,Cession 64,https://native-land.ca/maps/treaties/cession-64/,18512,United States of America
b810765bea480473b0892b144158cf5b,Cession 99,https://native-land.ca/maps/treaties/cession-99/,cession-99,#B32277,Cession 99,https://native-land.ca/maps/treaties/cession-99/,29214,United States of America
b8277e41b6ed27bf412d3cd68866336a,Cession 397,https://native-land.ca/maps/treaties/cession-397-2/,cession-397,#FE1133,Cession 397,https://native-land.ca/maps/treaties/cession-397-2/,9690,United States of America
b83a1f71245562b3edcda963fa0dbccf,Cession 246,https://native-land.ca/maps/treaties/cession-246/,cession-246,#A02288,Cession 246,https://native-land.ca/maps/treaties/cession-246/,1790,United States of America
b86789e5a8d841f11d8562c4389c85fa,Cession 544,https://native-land.ca/maps/treaties/cession-544/,cession-544,#F90077,Cession 544,https://native-land.ca/maps/treaties/cession-544/,32,United States of America
b8c2a277351c6212ef58a60e7ac97de1,Cession 216,https://native-land.ca/maps/treaties/cession-216/,cession-216,#7911AA,Cession 216,https://native-land.ca/maps/treaties/cession-216/,1,United States of America
ba130600c0a4b1a29fa97b58afa64c8c,Cession 554,https://native-land.ca/maps/treaties/cession-554/,cession-554,#AD22BB,Cession 554,https://native-land.ca/maps/treaties/cession-554/,120,United States of America
ba28c394e96bb170c83071217d20fb4d,Apache Oklahoma,https://native-land.ca/maps/treaties/apache-oklahoma/,apache-oklahoma,#DD22DD,Apache Oklahoma,https://native-land.ca/maps/treaties/apache-oklahoma/,2185,United States of America
ba2fa80febd3b1cee28a34b2a0767e46,Cession 61,https://native-land.ca/maps/treaties/cession-61/,cession-61,#DF0088,Cession 61,https://native-land.ca/maps/treaties/cession-61/,20630,United States of America
ba4e6b3b6854a99fe1fb118b1c90113c,Cession 163,https://native-land.ca/maps/treaties/cession-163/,cession-163,#9A11FF,Cession 163,https://native-land.ca/maps/treaties/cession-163/,199,United States of America
ba523e93766997502341088f9dac8605,Cession 309,https://native-land.ca/maps/treaties/cession-309/,cession-309,#131177,Cession 309,https://native-land.ca/maps/treaties/cession-309/,3802,United States of America
bab44c64e576b3921abd0064364f1d30,Cession 101,https://native-land.ca/maps/treaties/cession-101/,cession-101,#261133,Cession 101,https://native-land.ca/maps/treaties/cession-101/,4129,United States of America
bb15113f19f2a127498b7cd867439d68,Cession 72,https://native-land.ca/maps/treaties/cession-72/,cession-72,#7111EE,Cession 72,https://native-land.ca/maps/treaties/cession-72/,2362,United States of America
bbc7861f1d83ec214dbd5a72d6c14eb1,Cession 369,https://native-land.ca/maps/treaties/cession-369/,cession-369,#1611DD,Cession 369,https://native-land.ca/maps/treaties/cession-369/,41561,United States of America
bc9da7496ea6dff250840bf31222420c,Cession 12,https://native-land.ca/maps/treaties/cession-12/,cession-12,#281155,Cession 12,https://native-land.ca/maps/treaties/cession-12/,94,United States of America
bcf054a00b103d614035a71bf758248c,Cession 647,https://native-land.ca/maps/treaties/cession-647/,cession-647,#B322BB,Cession 647,https://native-land.ca/maps/treaties/cession-647/,9,United States of America
bd0e454dca5ebe104e842cbece6c10dd,Cession 255,https://native-land.ca/maps/treaties/cession-255/,cession-255,#CA1166,Cession 255,https://native-land.ca/maps/treaties/cession-255/,15,United States of America
bd11ab89502e14369142c3d3c6605cc7,Cession 712,https://native-land.ca/maps/treaties/cession-712/,cession-712,#101166,Cession 712,https://native-land.ca/maps/treaties/cession-712/,6483,United States of America
bd172f2caa182284979248697a86caef,Cession 268,https://native-land.ca/maps/treaties/cession-268/,cession-268,#6F11DD,Cession 268,https://native-land.ca/maps/treaties/cession-268/,4360,United States of America
be29dd40e86bde3372e3e8f9587cac98,Cession 141,https://native-land.ca/maps/treaties/cession-141/,cession-141,#5C22CC,Cession 141,https://native-land.ca/maps/treaties/cession-141/,912,United States of America
be8bbe48ef23b8003b5d32c6df398b97,Cession 330,https://native-land.ca/maps/treaties/cession-330/,cession-330,#6D0044,Cession 330,https://native-land.ca/maps/treaties/cession-330/,203,United States of America
bef889a4d8fe0822cb921f47e64d63e3,Cession 469,https://native-land.ca/maps/treaties/cession-469/,cession-469,#7511BB,Cession 469,https://native-land.ca/maps/treaties/cession-469/,417,United States of America
bfcaf110d3d76f6b4d0f3e66b3a2d603,Cession 4,https://native-land.ca/maps/treaties/cession-4/,cession-4,#7B0077,Cession 4,https://native-land.ca/maps/treaties/cession-4/,27,United States of America
c011b88c40f29b4925d93503dc60064a,Cession 280,https://native-land.ca/maps/treaties/cession-280/,cession-280,#0C11EE,Cession 280,https://native-land.ca/maps/treaties/cession-280/,345,United States of America
c05cdb6b3ba96576c1848a9cddfe7abe,Cession 464,https://native-land.ca/maps/treaties/cession-464/,cession-464,#B71199,Cession 464,https://native-land.ca/maps/treaties/cession-464/,434,United States of America
c08783cdc5618a5c1ee5913ac6f6074a,Cession 304,https://native-land.ca/maps/treaties/cession-304/,cession-304,#4111FF,Cession 304,https://native-land.ca/maps/treaties/cession-304/,19174,United States of America
c0ba79f18a763614fd9a6b8fd46cc79c,Cession 195,https://native-land.ca/maps/treaties/cession-195/,cession-195,#680066,Cession 195,https://native-land.ca/maps/treaties/cession-195/,13,United States of America
c0c6cb3b450d21a17cfa3a21468ca906,Cession 184,https://native-land.ca/maps/treaties/cession-184/,cession-184,#A42277,Cession 184,https://native-land.ca/maps/treaties/cession-184/,19,United States of America
c1227a0cc380f51d00e817da63083511,Cession 98,https://native-land.ca/maps/treaties/cession-98/,cession-98,#122233,Cession 98,https://native-land.ca/maps/treaties/cession-98/,3208,United States of America
c1383d9443fead33594cbafeab23b183,Cession 287,https://native-land.ca/maps/treaties/cession-287/,cession-287,#192255,Cession 287,https://native-land.ca/maps/treaties/cession-287/,506,United States of America
c14c70e69ea56aaa18af60fcd00858b8,Cession 179,https://native-land.ca/maps/treaties/cession-179/,cession-179,#EB1177,Cession 179,https://native-land.ca/maps/treaties/cession-179/,7630,United States of America
c20582a9e90c0a87e4717a2fb4ff8747,Cession 568,https://native-land.ca/maps/treaties/cession-568/,cession-568,#871100,Cession 568,https://native-land.ca/maps/treaties/cession-568/,337,United States of America
c24a0dfeaac1f31470617aad8b9f3b94,Cession 606,https://native-land.ca/maps/treaties/cession-606/,cession-606,#1200CC,Cession 606,https://native-land.ca/maps/treaties/cession-606/,370,United States of America
c2977cec72d021b860fe39d65dc0748c,Cession 251,https://native-land.ca/maps/treaties/cession-251/,cession-251,#311122,Cession 251,https://native-land.ca/maps/treaties/cession-251/,490,United States of America
c31dd37a80599c403471fb40d3f83c36,Cession 703,https://native-land.ca/maps/treaties/cession-703/,cession-703,#E12266,Cession 703,https://native-land.ca/maps/treaties/cession-703/,11477,United States of America
c395ae9330a8142ee997446d59e234b8,Cession 515,https://native-land.ca/maps/treaties/cession-515/,cession-515,#460011,Cession 515,https://native-land.ca/maps/treaties/cession-515/,75340,United States of America
c3eb73a97e2017c639bf2b86ed457593,Treaty of Fort Laramie (1851 and 1861),https://native-land.ca/maps/treaties/treaty-of-fort-laramie-1851-and-1861/,fort-laramie,#862222,Treaty of Fort Laramie (1851 and 1861),https://native-land.ca/maps/treaties/treaty-of-fort-laramie-1851-and-1861/,174365,United States of America
c3f6f99c4f01ea29d83904ad973007d7,Cession 466,https://native-land.ca/maps/treaties/cession-466/,cession-466,#9922FF,Cession 466,https://native-land.ca/maps/treaties/cession-466/,302,United States of America
c422ee721c395b64261fc06d31703dbb,Cession 679,https://native-land.ca/maps/treaties/cession-679/,cession-679,#8600CC,Cession 679,https://native-land.ca/maps/treaties/cession-679/,603,United States of America
c5fff821ddbdd85f8b7940ef4c2a3d18,Cession 645,https://native-land.ca/maps/treaties/cession-645/,cession-645,#052233,Cession 645,https://native-land.ca/maps/treaties/cession-645/,1049,United States of America
c606c4a5be62c1c90a5fe6e8e3982aa4,Cession 594,https://native-land.ca/maps/treaties/cession-594/,cession-594,#120066,Cession 594,https://native-land.ca/maps/treaties/cession-594/,5,United States of America
c625dc0593f88d121b8cda7216482ac1,Cession 44,https://native-land.ca/maps/treaties/cession-44/,cession-44,#5922FF,Cession 44,https://native-land.ca/maps/treaties/cession-44/,2083,United States of America
c63ae3e4842b726c154165b30af2a443,Cession 82,https://native-land.ca/maps/treaties/cession-82/,cession-82,#2D1144,Cession 82,https://native-land.ca/maps/treaties/cession-82/,12205,United States of America
c63c447dd72c6f9dcf78adee4c18a1c0,Cession 296,https://native-land.ca/maps/treaties/cession-296/,cession-296,#C200FF,Cession 296,https://native-land.ca/maps/treaties/cession-296/,8802,United States of America
c6926808c98b6ce194c79f405094a9cf,Cession 390,https://native-land.ca/maps/treaties/cession-390/,cession-390,#B41199,Cession 390,https://native-land.ca/maps/treaties/cession-390/,95,United States of America
c6a76705f389d8cbf13eeafa9d9dac7d,Cession 78,https://native-land.ca/maps/treaties/cession-78/,cession-78,#E911BB,Cession 78,https://native-land.ca/maps/treaties/cession-78/,2907,United States of America
c7ca9f2a7e76cc6734d6b788831dca7c,Cession 290,https://native-land.ca/maps/treaties/cession-290/,cession-290,#2B00AA,Cession 290,https://native-land.ca/maps/treaties/cession-290/,302,United States of America
c7d47a6c96eb683aab919528bfa2e677,Cession 24 (Treaty of Greenville),https://native-land.ca/maps/treaties/cession-24/,cession-24,#9A1122,Cession 24 (Treaty of Greenville),https://native-land.ca/maps/treaties/cession-24/,74,United States of America
c824ece9b8eb46459238b0494f94f1e7,Cession 713,https://native-land.ca/maps/treaties/cession-713/,cession-713,#812244,Cession 713,https://native-land.ca/maps/treaties/cession-713/,4065,United States of America
c8ad3f089502695ae0b2635546d14ca1,Cession 693,https://native-land.ca/maps/treaties/cession-693/,cession-693,#EB2244,Cession 693,https://native-land.ca/maps/treaties/cession-693/,8622,United States of America
c9af1f6e15683acf93ca547e0c87a6bd,Cession 15,https://native-land.ca/maps/treaties/cession-15/,cession-15,#C122FF,Cession 15,https://native-land.ca/maps/treaties/cession-15/,26,United States of America
ca1a7ea1909344f4b8a16770dca03199,Cession 578,https://native-land.ca/maps/treaties/cession-578-2/,cession-578,#4722CC,Cession 578,https://native-land.ca/maps/treaties/cession-578-2/,1995,United States of America
ca2266f07f996e22edc652eba1c0daff,Cession 488,https://native-land.ca/maps/treaties/cession-488/,cession-488,#A80044,Cession 488,https://native-land.ca/maps/treaties/cession-488/,325,United States of America
cb29844fddea81d669733e664b57a9d4,Cession 397,https://native-land.ca/maps/treaties/cession-397-3/,cession-397,#FE11CC,Cession 397,https://native-land.ca/maps/treaties/cession-397-3/,2045,United States of America
cb9ccbb33ba469ab60f9ec7d98dba338,Cession 344,https://native-land.ca/maps/treaties/cession-344/,cession-344,#462288,Cession 344,https://native-land.ca/maps/treaties/cession-344/,6370,United States of America
cc3dad5598966e4c8f8e2e33622e665c,Cession 667,https://native-land.ca/maps/treaties/cession-667/,cession-667,#990022,Cession 667,https://native-land.ca/maps/treaties/cession-667/,55,United States of America
cc48e4c9f7f1849f277509ddfe2d10dd,Cession 170,https://native-land.ca/maps/treaties/cession-170/,cession-170,#350077,Cession 170,https://native-land.ca/maps/treaties/cession-170/,15,United States of America
cc547d257fe46b7da3841c9cfa63f842,Cession 698,https://native-land.ca/maps/treaties/cession-698/,cession-698,#A12244,Cession 698,https://native-land.ca/maps/treaties/cession-698/,8066,United States of America
cc5d2fc7b7ba12a99c915693d0319f77,Cession 253,https://native-land.ca/maps/treaties/cession-253/,cession-253,#9A00EE,Cession 253,https://native-land.ca/maps/treaties/cession-253/,182,United States of America
ccc32f22958fa1c100fc64281dd29038,Cession 63,https://native-land.ca/maps/treaties/cession-63/,cession-63,#2C00AA,Cession 63,https://native-land.ca/maps/treaties/cession-63/,10667,United States of America
ccdd41b178f25a31566c3aaac54a0384,Cession 528,https://native-land.ca/maps/treaties/cession-528/,cession-528,#CB22AA,Cession 528,https://native-land.ca/maps/treaties/cession-528/,133,United States of America
cd84d365fc509caed8f52d403442bb2e,Cession 267,https://native-land.ca/maps/treaties/cession-267/,cession-267,#B62200,Cession 267,https://native-land.ca/maps/treaties/cession-267/,8402,United States of America
cdb8aac6bfc730c2098c69943cc50b20,Cession 630,https://native-land.ca/maps/treaties/cession-630/,cession-630,#DA1188,Cession 630,https://native-land.ca/maps/treaties/cession-630/,7236,United States of America
cdb92f4df5946a63bb2efb6bc54b11f5,Cession 138,https://native-land.ca/maps/treaties/cession-138/,cession-138,#EB22FF,Cession 138,https://native-land.ca/maps/treaties/cession-138/,82,United States of America
ce8d6c4ca3cecc0657a317a637b0f3fe,Cession 7,https://native-land.ca/maps/treaties/cession-7/,cession-7,#5611BB,Cession 7,https://native-land.ca/maps/treaties/cession-7/,20471,United States of America
cedcaa326370ddd3e804ddafd2e3c555,Cession 455,https://native-land.ca/maps/treaties/cession-455/,cession-455,#6C2255,Cession 455,https://native-land.ca/maps/treaties/cession-455/,69,United States of America
cf20e5170e49fc467e74c0c12bbea052,Cession 21,https://native-land.ca/maps/treaties/cession-21/,cession-21,#1B2299,Cession 21,https://native-land.ca/maps/treaties/cession-21/,19,United States of America
cf3cc926bd131a3853dd62c941a42078,Cession 244,https://native-land.ca/maps/treaties/cession-244/,cession-244,#1E00BB,Cession 244,https://native-land.ca/maps/treaties/cession-244/,5360,United States of America
cf928c4e1e887ba5195b19aae4dd1897,Cession 38,https://native-land.ca/maps/treaties/cession-38/,cession-38,#442233,Cession 38,https://native-land.ca/maps/treaties/cession-38/,96,United States of America
cfdaa2154424c4552baabf733160f5f5,Cession 125,https://native-land.ca/maps/treaties/cession-125/,cession-125,#4400BB,Cession 125,https://native-land.ca/maps/treaties/cession-125/,1630,United States of America
d04965dded71771befbc63685f1b7b96,Cession 542,https://native-land.ca/maps/treaties/cession-542/,cession-542,#4F0077,Cession 542,https://native-land.ca/maps/treaties/cession-542/,83,United States of America
d079341e0cab17e54135a9125c646a0d,Cession 171,https://native-land.ca/maps/treaties/cession-171/,cession-171,#761166,Cession 171,https://native-land.ca/maps/treaties/cession-171/,76,United States of America
d098ceb4f7c693adea15269fa202f362,Cession 197,https://native-land.ca/maps/treaties/cession-197/,cession-197,#8000AA,Cession 197,https://native-land.ca/maps/treaties/cession-197/,32,United States of America
d0a79e7d23ec5361aba639e2ecf13e00,Cession 372,https://native-land.ca/maps/treaties/cession-372/,cession-372,#B222CC,Cession 372,https://native-land.ca/maps/treaties/cession-372/,221,United States of America
d0c53253b339e1d4d3b92071b12b2465,Cession 700,https://native-land.ca/maps/treaties/cession-700/,cession-700,#3A22BB,Cession 700,https://native-land.ca/maps/treaties/cession-700/,12888,United States of America
d10a52ee070f6810b3dd8dadfd3ffb51,Cession 188,https://native-land.ca/maps/treaties/cession-188/,cession-188,#8D11DD,Cession 188,https://native-land.ca/maps/treaties/cession-188/,33,United States of America
d12791970e247db92b17df4d2e770031,Cession 611,https://native-land.ca/maps/treaties/cession-611/,cession-611,#191199,Cession 611,https://native-land.ca/maps/treaties/cession-611/,231,United States of America
d14d8867b7a2b7a06fe8d15f0148f9a3,Cession 473,https://native-land.ca/maps/treaties/cession-473/,cession-473,#642211,Cession 473,https://native-land.ca/maps/treaties/cession-473/,12910,United States of America
d2180860491bc5e0448775617dd14881,Cession 71,https://native-land.ca/maps/treaties/cession-71/,cession-71,#5800EE,Cession 71,https://native-land.ca/maps/treaties/cession-71/,8126,United States of America
d28eaf743e347b81effc00cbd568f7dd,Cession 49,https://native-land.ca/maps/treaties/cession-49/,cession-49,#C81188,Cession 49,https://native-land.ca/maps/treaties/cession-49/,7653,United States of America
d2a710d81843b13cbdb3e2fdc442c3fc,Cession 384,https://native-land.ca/maps/treaties/cession-384/,cession-384,#B81122,Cession 384,https://native-land.ca/maps/treaties/cession-384/,856,United States of America
d2b530cbcc653d9bb93d78729ce93ec0,Cession 717,https://native-land.ca/maps/treaties/cession-717/,cession-717,#EB1122,Cession 717,https://native-land.ca/maps/treaties/cession-717/,5808,United States of America
d2edced6dc070daff12c9fda877e451d,Cession 113,https://native-land.ca/maps/treaties/cession-113/,cession-113,#EE2244,Cession 113,https://native-land.ca/maps/treaties/cession-113/,2,United States of America
d3475cbdb103f169524f359a2c171928,Cession 451,https://native-land.ca/maps/treaties/cession-451/,cession-451,#EE22FF,Cession 451,https://native-land.ca/maps/treaties/cession-451/,412,United States of America
d357ecfb1feae4124aaeaf951349e16d,Cession 140,https://native-land.ca/maps/treaties/cession-140/,cession-140,#A51133,Cession 140,https://native-land.ca/maps/treaties/cession-140/,33,United States of America
d439440c2fa225cbdbbd06db2d375164,Cession 615,https://native-land.ca/maps/treaties/cession-615/,cession-615,#AB22FF,Cession 615,https://native-land.ca/maps/treaties/cession-615/,5626,United States of America
d44fdcb8fde7c09aa63f0d8344963a61,Cession 278,https://native-land.ca/maps/treaties/cession-278/,cession-278,#CD2222,Cession 278,https://native-land.ca/maps/treaties/cession-278/,1029,United States of America
d499cc10a53ceccad2754cf05187b303,Cession 324,https://native-land.ca/maps/treaties/cession-324/,cession-324,#181199,Cession 324,https://native-land.ca/maps/treaties/cession-324/,494,United States of America
d50d9917bc78ee684e21636bbbe5a63d,Cession 701,https://native-land.ca/maps/treaties/cession-701/,cession-701,#A200AA,Cession 701,https://native-land.ca/maps/treaties/cession-701/,12936,United States of America
d5479436d161a07751fbe2503741bf18,Cession 388,https://native-land.ca/maps/treaties/cession-388/,cession-388,#E01100,Cession 388,https://native-land.ca/maps/treaties/cession-388/,22,United States of America
d561fd844ef3cfc7ed1469bf67b094a1,Cession 132,https://native-land.ca/maps/treaties/cession-132/,cession-132,#2600CC,Cession 132,https://native-land.ca/maps/treaties/cession-132/,2932,United States of America
d5cc7901b09bf2ac971c90d39127dd14,Cession 149,https://native-land.ca/maps/treaties/cession-149/,cession-149,#D92222,Cession 149,https://native-land.ca/maps/treaties/cession-149/,11379,United States of America
d5da2bcf70ecff2bd4826dcb23dfd26d,Cession 656,https://native-land.ca/maps/treaties/cession-656/,cession-656,#1A11EE,Cession 656,https://native-land.ca/maps/treaties/cession-656/,188,United States of America
d653c13dbdad766c694cafce35e0eb19,Cession 310,https://native-land.ca/maps/treaties/cession-310/,cession-310,#B61133,Cession 310,https://native-land.ca/maps/treaties/cession-310/,14354,United States of America
d6ee03cba4b4360c7f12b67dcb4916b7,Cession 640,https://native-land.ca/maps/treaties/cession-640/,cession-640,#831166,Cession 640,https://native-land.ca/maps/treaties/cession-640/,9976,United States of America
d7690e39a8a91eb2b08d685940493788,Cession 389,https://native-land.ca/maps/treaties/cession-389/,cession-389,#2522EE,Cession 389,https://native-land.ca/maps/treaties/cession-389/,97,United States of America
d85ec65f0805c9318bd7e0b28b168668,Cession 116,https://native-land.ca/maps/treaties/cession-116/,cession-116,#EF11DD,Cession 116,https://native-land.ca/maps/treaties/cession-116/,15429,United States of America
d8dbd3aab25363dbae34a653b6014846,Cession 284,https://native-land.ca/maps/treaties/cession-284/,cession-284,#611144,Cession 284,https://native-land.ca/maps/treaties/cession-284/,32470,United States of America
d8e455b2fd5ec68d609d513f1140cfbf,Cession 504,https://native-land.ca/maps/treaties/cession-504/,cession-504,#020077,Cession 504,https://native-land.ca/maps/treaties/cession-504/,56,United States of America
d9b8f21325f661dafdb7bc17b06506f4,Cession 682,https://native-land.ca/maps/treaties/cession-682/,cession-682,#A42244,Cession 682,https://native-land.ca/maps/treaties/cession-682/,3871,United States of America
d9d4d7cd31961e3f23de7049cbbd665d,Cession 371,https://native-land.ca/maps/treaties/cession-371/,cession-371,#EB00BB,Cession 371,https://native-land.ca/maps/treaties/cession-371/,4458,United States of America
da5624fbdf4b99e32c8d2681f1bd22ee,Cession 211,https://native-land.ca/maps/treaties/cession-211/,cession-211,#E12211,Cession 211,https://native-land.ca/maps/treaties/cession-211/,146,United States of America
da6cc639eb9903f4ecf2005e3512f034,Cession 529,https://native-land.ca/maps/treaties/cession-529/,cession-529,#7200CC,Cession 529,https://native-land.ca/maps/treaties/cession-529/,17853,United States of America
